block_id,route_id,trip_headsign,service_id,shape_id,trip_id
a_715,7,D UW via University,muwtf_merged_999106,708,414351_merged_1003771
a_682,6,Downtown,muwtf_merged_999106,601,413354_merged_1005233
a_5831,62,Woodside,muwtf_merged_999106,6200,413814_merged_1005610
b_301,3,Ottawa South to Downtown,a_merged_999110,301,417582_merged_1007820
b_7301,73,Northlake,muwtf_merged_999113,7301,420816_merged_1006065
a_302,3,Ottawa South,a_merged_999103,300,417545_merged_1001558
a_5633,64,Cambridge Centre,muwtf_merged_999106,6411,416637_merged_1000980
a_714,7,C Conestoga Mall,muwtf_merged_999106,701,414317_merged_1004192
b_806,8,Fairview via Franklin TR,a_merged_999110,815,426162_merged_1008020
a_131,25,Queen South to Downtown,muwtf_merged_999106,2511,415266_merged_1005655
a_1234,12,Fairview Park,muwtf_merged_999106,1211,414729_merged_1004641
b_935,35,Eastbridge to Uptown Waterloo,muwtf_merged_999113,3501,416204_merged_1012041
b_704,7,A Fairview Park via Connaught,muwtf_merged_999113,714,414435_merged_1006330
b_734,7,F Fairview Park via Wilson,a_merged_999110,717,418431_merged_1006527
b_802,8,University via Westmount,a_merged_999110,807,426315_merged_1011263
a_1237,32,Kumpf,muwtf_merged_999106,3201,415676_merged_1003938
b_1236,12,Conestoga Mall,s_merged_999114,1201,420219_merged_1011687
b_2101,21,Elmira,muwtf_merged_999113,2101,416473_merged_1007135
a_3131,29,Keats Way,muwtf_merged_999106,2901,421144_merged_1005357
b_706,7,C Conestoga Mall,muwtf_merged_999113,701,414258_merged_1010761
a_1131,20,Victoria Hills to Downtown,s_merged_999107,2011,420139_merged_1002847
a_332,16,Forest Glen via Biehn,muwtf_merged_999106,1612,415745_merged_1001805
a_131,1,Downtown via Lorraine,muwtf_merged_999106,112,414142_merged_1004806
a_1001,27,Chicopee,a_merged_999103,2701,419117_merged_1003360
b_233,2,Forest Hill via Southmoor,muwtf_merged_999113,212,414988_merged_1010227
b_5134,51,Hespeler Road to Ainslie Terminal,muwtf_merged_999113,5111,415070_merged_1009031
a_2032,6,Bridgeport,muwtf_merged_999106,600,413330_merged_1005503
a_3181,9952,BCI-Dansbury,muwtf_merged_999106,995202,413998_merged_1001857
b_5132,65,Fisher Mills on detour,a_merged_999110,6501,418999_merged_1008895
b_851,8,University via Courtland & Weber,s_merged_999114,801,425527_merged_1011336
b_760,7,A Fairview Park via Connaught,muwtf_merged_999113,714,414452_merged_1006020
a_2101,21,Elmira,muwtf_merged_999106,2101,416440_merged_1003617
a_1236,27,Fairview Park,muwtf_merged_999106,2711,415192_merged_1004239
a_933,9,Lakeshore to UW,muwtf_merged_999106,901,416346_merged_1004160
b_5532,59,Christopher,muwtf_merged_999113,5900,413593_merged_1010977
b_5133,65,Fisher Mills on detour,muwtf_merged_999113,6501,413866_merged_1011217
b_232,2,Downtown via Southmoor,muwtf_merged_999113,222,415016_merged_1008810
a_803,8,Fairview via Franklin/East TR,muwtf_merged_999106,813,426746_merged_999158
b_5131,65,Fisher Mills on detour,a_merged_999110,6501,419003_merged_1007954
b_707,7,A Fairview Park via Connaught,s_merged_999114,714,420352_merged_1012476
a_802,8,Fairview via Courtland TR,a_merged_999103,811,426185_merged_1000950
a_501,5,Erb West,s_merged_999107,501,420664_merged_999707
a_932,35,Eastbridge to Conestoga Mall,muwtf_merged_999106,3511,416192_merged_1003905
b_5531,63,Champlain,a_merged_999110,6300,419501_merged_1006262
a_702,7,C Conestoga Mall,muwtf_merged_999106,701,414257_merged_1003991
b_1282,9,Lakeshore to UW,s_merged_999114,901,420624_merged_1006008
b_8026,200,iXpress to Ainslie Terminal,muwtf_merged_999113,20011,415940_merged_1009995
a_2531,15,Frederick,a_merged_999103,1501,418548_merged_1002439
a_1181,20,Victoria Hills to Highland Hills Mall,s_merged_999107,2001,420128_merged_999555
b_1281,12,Conestoga Mall,a_merged_999110,1201,418242_merged_1010446
b_5201,52,Fairview Park,a_merged_999110,5201,418706_merged_1007354
b_301,3,Ottawa South to Downtown,s_merged_999114,301,419950_merged_1012436
a_707,7,A Fairview Park via Connaught,muwtf_merged_999106,714,414429_merged_1003130
b_938,35,Eastbridge to Uptown Waterloo,muwtf_merged_999113,3501,416210_merged_1008588
a_1231,27,Chicopee,a_merged_999103,2701,419112_merged_1003322
b_803,8,Fairview via Westmnt & Franklin/East TR,muwtf_merged_999113,818,426755_merged_1012335
b_803,8,Fairview via Weber & Courtland TA,muwtf_merged_999113,824,426939_merged_1009829
b_760,7,D UW via University,muwtf_merged_999113,702,414297_merged_1011190
a_5431,57,Blair Road via Westcliff,muwtf_merged_999106,5701,413639_merged_999966
b_707,7,C Conestoga Mall,muwtf_merged_999113,701,414268_merged_1007686
a_706,7,A Fairview Park via Connaught,a_merged_999103,714,418450_merged_1000058
a_5531,58,Elmwood,a_merged_999103,5800,419658_merged_1004613
a_5532,59,Christopher,a_merged_999103,5900,419556_merged_1002332
a_2403,24,Highland to Downtown,muwtf_merged_999106,2411,413481_merged_999302
b_133,25,Queen South to Downtown,a_merged_999110,2511,418078_merged_1008541
b_131,25,Queen South to Downtown,a_merged_999110,2511,418084_merged_1006888
a_1131,11,Downtown,muwtf_merged_999106,1111,414618_merged_1002981
b_1131,11,Country Hills,a_merged_999110,1101,417826_merged_1009895
b_755,7,C Conestoga Mall,muwtf_merged_999113,701,414549_merged_1008102
a_1701,17,Fairview Park,a_merged_999103,1701,418617_merged_999184
a_801,8,University via Franklin & Westmount,muwtf_merged_999106,803,426850_merged_1001512
a_631,11,Country Hills,a_merged_999103,1101,417799_merged_1005467
a_5631,60,Northview Acres,a_merged_999103,6000,418920_merged_1005069
a_883,8,University via Westmount,muwtf_merged_999106,807,424702_merged_1005505
a_705,7,C Conestoga Mall,s_merged_999107,707,420327_merged_1002741
b_802,8,University via Franklin/East & Westmount,a_merged_999110,805,426317_merged_1011261
b_2235,23,Downtown,muwtf_merged_999113,2311,413431_merged_1010879
b_1236,10,Conestoga College via Bechtel,a_merged_999110,1002,418175_merged_1007638
b_933,5,Uptown,muwtf_merged_999113,511,415564_merged_1011905
a_631,20,Victoria Hills to Downtown,a_merged_999103,2011,417921_merged_1004140
b_707,7,B Fairview Park via Weber,muwtf_merged_999113,712,414506_merged_1008604
a_805,8,Fairview via Weber & Courtland TR,muwtf_merged_999106,823,426927_merged_1002409
b_2231,18,Downtown,a_merged_999110,1801,418645_merged_1010071
b_5133,51,Hespeler Road to Ainslie Terminal,muwtf_merged_999113,5111,415053_merged_1009232
a_2531,1,Downtown via River/Becker,a_merged_999103,113,417645_merged_1000219
b_1284,12,University and King,muwtf_merged_999113,1202,422917_merged_1008220
b_5631,56,Cambridge Centre,a_merged_999110,5611,418894_merged_1010179
